                           Nonce      #Sol.     Time/s
3105891d2377c95815fcb3e1622e0ecd          0   0.029526
85173055b3359fef279b79d02f4038c1          5   0.042033
d0adb831dcc4860d7e5250a890ecff0c          1   0.031517
85ac1300a31761ef4318d5d54c7d9b01          2   0.036299
30d53f5391e690462d6367dbcce030e3          1   0.029677
d6bb039053bb43d61e11acb6efe859c6          0   0.041829
2230797bcfe9dea62cc28fc8d6f7a8c9          5   0.039200
3f21797f5381092c961cecb6f0d3ea03          8   0.039389
e7d4c586759a58767913698d07e62acc          2   0.032830
49e45d1cbf2b60317b9e25fa9d57b9be          5   0.041531
a2253c9bd8d479823292fa675ed13b2a          2   0.036854
86c74ea19624f656138cec7e0645a8ff          0   0.030017
c82af710821d5812126e799c84cf92ce          1   0.031029
fbfd9c509928b640db81fbd9b296ddd4          0   0.027019
87833277ea7a2ac10f3c64f44773e360          2   0.037884
7e3f8108750f04e8d464322fe4af4060          3   0.033657
e6a58b2446327f277652c9d9f6bdc408          2   0.032539
37bfc094b2104137ee7d723cb1fa6e26          4   0.037023
d82c062c03601b7b5371a219eb7cba98          1   0.028521
560704fcc4618caefd0574d2ff004904          3   0.033140
4ae7e6792f74c2e7ab0b9263ea9077bc          0   0.030704
f35e8cef938975f9fcb83123a14223fe          2   0.032022
b5a264d49db728401fe76884af393952          2   0.033523
4bc4f0b44dfcadda6e20774fa7395165          1   0.035666
f0048b5a5361fb0b2a292c2a29703cb1          0   0.030025
a61d93cf0b1edc56d818dc70a4543592          5   0.038357
e456402e20027ebe106c08473febb31e          2   0.032522
0882b841f4f9bccbd627f514581fa3da          2   0.036127
f18443ab0ab2399c1794607e2947e491          1   0.040032
41603b07fdfe39978a93559432ca146d          2   0.030218
2bd81a62124ca9f274e35501bdc903b7          5   0.041540
cc3e297b39f0bbd24c5d03b42bceca23          1   0.031907
dd0b31ece7d59f8c89817d10735ed675          1   0.028834
ca873e12edc79ee95f7a6b583b1c636e          0   0.028017
bb81cf58e880dfb9243ab8e87c9ec004          3   0.034336
09316b6a055ce94e699d70914e309a0a          3   0.037712
d1694cb4a590a858feb53cde2479e857          2   0.034525
a30bc9ead5eb41bddbf833dcba464243          3   0.031706
6cdbfe866b42ea1706f92de21eed0e64          1   0.031379
9fe85885389f88d1415fc148f5ca93c9          1   0.030509
de75b3883402a4ad63a2813033c27009          4   0.036203
c9e5b880af2fdab5e19b0b05f8fdd6a4          0   0.031792
bb7c411a973b66872f2cb7a393077cdd          0   0.031573
009a9bf3522d5f72f08a1dd5021f777e          0   0.032521
7bde376b8cb53a10bef6a7731b9069c3          2   0.029098
2986f889ae7d2865b010f13597f09656          2   0.037879
56c50cdd21fbfdf307d8c9e88cc80997          0   0.028752
2dd6522091368c75cb845633827ef6c9         13   0.041373
0a69e3778f08dafd6ab80e47a143635b          1   0.041561
19525ece652b4c7233d54f56c4ccbb22          0   0.026532
4d0260e907bbdab4a2588035c89b3dab          2   0.032270
f04b55369afbf2f881902e9130c84eb9         12   0.040533
9f55758d31df54d807c51e1cdba07601          1   0.034525
158a31475087193f6a5a89b73219d945          5   0.037529
eac5df0b45ee5632f6c91f1dadc13200          4   0.029530
004454ee8ef2ed2cb5e14825219bd8c8          3   0.035646
364146a815260137cb902183e04e5261          0   0.029518
fdd4bc734ee5c4ae5821f08e0459e3d0          3   0.033025
c01fa33e3c427a289ffc1e63538f2582          2   0.033526
d4f09d4bb324d773851c108d2c79c25f          1   0.030528
60bc4ddda4701150773f19d510cb2f43          1   0.032027
8f6aa3d6bc8eef64c6fecda45b2bd7a2          1   0.031054
19a2ecacb4456243366cf71896bc4f61          1   0.031522
92970e43181716ccb7c1f5b0c43a2b24          2   0.034685
21d82e1102231046508eb84cf86a1740          1   0.034428
d51da016b4d4a365ef27e7beccef4cd1          0   0.026703
192886c334b7918b7a066d4b68c5b6a1          0   0.033553
67233c7fe99de722c1234229e599228c          7   0.046736
b8846cfda0f3c6bce0291f431adcca36          2   0.034941
a08f53cdbe7011d5befade3e0fe13df7          7   0.034644
b2abf796efe6dd9970c32557e9fea6e8          1   0.029608
adc8de1a45c84c612dce2f3e675b1fa2          2   0.039857
69b3215c07cb87b4d3a674d5f22ec821          5   0.035257
35a0a776c32ea78b4d7dffb4c8c03ea4          3   0.033165
b0688b9d72ad965a8184af73eb69619f          1   0.031760
55d2d7a7f7606eccf0aee2cda1713703          2   0.035807
c5db4f35ac5b81af91b62d44c9d47b6b          1   0.034531
6f80b226be60007745cf0806d1f559d8          0   0.032774
ef8e5735638b9976b4bcaa3c394f34bc          0   0.033637
1ed8938f1f80341cfe737805bd6e933a          1   0.036629
aef31f5ba5d5d0c911f6258aa095ebe1          1   0.029027
5cd15aa4c9f23c66c0576af2bb01b94f          2   0.030516
ce91dacb193b3ae36e7a5fb216418b3e          5   0.034448
6d6d2833376ab95050cb04568e59c946          4   0.032026
3fc8f4e2d0f4b1bca25aa3ea54320f77          1   0.031229
cab540af03a9cca574cbf086009a43b9          6   0.040615
341ab837074a2047c198fa79f992c421          0   0.027520
ae7bfceafc25d805f901d10c2ee7c602          2   0.031519
c8e28ee0f0fc554aa5e274e6028699fc          0   0.032017
804651ab218732cab8ebe0183505902f          3   0.035702
04c5b53837886f9a640d55b48e94344b          0   0.033231
1b05af1866d81c847212bc9310a9a6f2          1   0.031038
d2cf4701881d1b579bf8ebf6625690ad          0   0.035188
6cf4e52b9f154dc8314b746ce744598e          0   0.028044
d7a7e3186aa8aed047c6600a74132ad3          4   0.039181
00b3c6eb02cf3dd9fb22de2132417b59          1   0.035681
7f05b70f162ac84c4c845e526d67b985          4   0.039032
62b6d1dd7c61a327ea80d22148edb81d          0   0.031198
d3b373782f44f14a04dba9aa6be7b426          0   0.034027
6539b9d967153a06fd2f62a711742d32          4   0.032117
18ba7f520994e6b7910f67a6a8ed34b4          1   0.035035
586672fc6eeff31c038950b22e0bdf33          1   0.032030
11158bf5a9ec74ed7eac8d294432d9f0          5   0.037484
abe3450230069ad96b3e2132c79708eb          6   0.039130
9b10f37b744de0cae6ca211ce01b6dca          0   0.027519
30b6769d1cec215b7dc153df4a791c26          5   0.038743
43bc3cb9914e22aa5a892abb24762dfa          4   0.031017
8cf2e005c6aa48f53f1123dfb448c90d          0   0.030022
7ba95c3ef0fa9ff072f8dc059bb016a2          2   0.030523
9928d114aac4ad76d655ca7d9ab60ab9          2   0.032530
58415d4f6380a77824f5ac6720b72fb0          0   0.030483
bd04ab100fd4fd559d3720b81377ab17          2   0.034746
bcf300e187586465a8dbbb4e1594507e          0   0.037027
273e41731d12e9054eb475ec0bd24a54          1   0.030104
a122e58ce79122d0d5ba384d0f513578          0   0.034521
37d2431df623a9893adc81b36b3fbab6          3   0.032780
93f1e5b4f18df58f495eeedddc1698e7          2   0.032029
00e8e5647c127d73c8beab6a051ce96a          2   0.034050
3a0aafed538f6a6babccd6573298d554          3   0.036025
7240eae59dbbb56fbc2a70290808a332          2   0.031023
10019df526546f8c129fbdac56328659          1   0.034023
4cf6a8663a9335f38a9fc9159f1a2a73          0   0.029075
50e33e6d6aeaa994806e6f6a35793e9d          3   0.036288
8e986171b4ee20a1f9a05d64567fe277          2   0.036030
354cf726109c8697e97bbf5026fa026b          8   0.043591
e3b7acd46bd5ccae5f914bcfa62f9bb0          1   0.035174
2cb3111fc3733429a20a27b26d043b5d          3   0.034915
03112ff9cfc1343e462c8958075a8943          3   0.032519
d88de736b644210aab9a510a027fa7f0          0   0.030038
aefd4982fabebaae63dea48691624237          0   0.034165
91fe1b35b870eab288d3c13968c66510          4   0.039502
b43a0b41fa57a38295385cc96b7905d5          4   0.040850
7e64dd9e9f62439ed4a68d8c0c5ab0c1          4   0.035570
70b4f845ba82b22ca29ccc2022678077          0   0.028650
715fd14b5164509d9489a9a3e99c6571          1   0.038559
f99119197c39cf40db7a108cc166819e          5   0.044029
ce459959e886cb9b77d5e5339ec8613a          2   0.030031
86260b6f6be46c5a0b138d1e3f794e00          1   0.031215
d4ae511b54c44e9efadd6b3780326cf9          3   0.035037
7335bbcaa590001c729485c1b6e7ee72          1   0.029146
ec568096ca037962faef4fe02907b107          2   0.037794
52136a864e19d44e4041907c074aa84f          3   0.031133
201a171e6799ae24d24611c88fbe47fb          1   0.032668
6e56de2d20c2d08b80a76fd1c556ab16          0   0.028936
64fc411ecf29616da1286df24352866e          3   0.031518
dfca3671d55b3010b0d2618feb8fb390          3   0.035526
1a76ea85e8dded48224eb3889d893ffa          7   0.036058
06cf4ecf4bb289727ce55f68c421674e          1   0.031752
2ef49a198bbb5e3a3a619243e144a797          3   0.036742
0ca34826c52876a9204bf0fcdaefe652          1   0.030171
6c8a5831e83f8e60c902ffe5a9d750de          1   0.032048
f513a342005505780aa00278b4f0ef1d          7   0.040039
0db92b7013a788f3804a6180946c5397          3   0.033524
2875349543b8071cda38cc4acec27f29          0   0.034842
d30dd49d6b36fc9fbcd6aca309573b8d          0   0.034750
6f94dfdd3c1d07e3bc40cae1d4fa3b05          1   0.029522
6cbbe62e9d0bfb3c7c1eda759077c3cc          1   0.026571
6a1884f3b4c2875b85dfb2588b99aaf3          1   0.029965
fe46d6f845cbd4ecef0eb15112ba0d82          2   0.032526
c03c99bc739f652f021906246898ed3e          2   0.034245
aa469887a00e67c4fe3aa3ceef111a60          1   0.029526
9cf866e446d3a0c215eafc86ff859a4b          1   0.036551
b3a966fd86cdd8a991f63ebfaae84630          0   0.029093
146684a59cec8693447c42bc470e8174          3   0.037246
deb21367c6a8ca9a2d733147c51957dc          3   0.031463
46d3a609f68945b878ed3547df747fc5          2   0.034013
089b171703428b94ef556a3c2438db06          2   0.031264
609627460ae2e237ded2d7fe0da96fe9         13   0.039720
09fee17183eb410e1e352d8953037df1          2   0.036040
ce694950cc2319663454bbac07a09511          1   0.029025
17ad0827a77edc21d213f66339f1adc8          1   0.030517
3fe25dc59a985ef2c4421fa4bd372cb0          0   0.029309
47a680bdf38ea595d20baee929ac9f81          3   0.033713
ef9d517b1b6e561498261584b798c10e          4   0.036190
a71c70966d39cfec5582fa331fec592a          0   0.029527
f5bf205cc12f3bdcdeda241e855cf236          1   0.034757
8f2a606e986aaf5259f2a4d0f25c5ff0          2   0.041409
6c91798ba2585117aedcb2480b94e995          5   0.035028
7df43a899cf3adda64d2726f3ed74f56          7   0.040679
52aafbb6f1a659ac3c65d5ae427a62d0          0   0.031213
326f47f2a1c62457dc87df01c16932f3          7   0.038038
a3fcb34445c8061200f2ee5c50e16151         10   0.048036
26d11bad4ed49eac9ec9ffe0f4aad1b5          2   0.031516
813aac11a12e96b10bc36fd149ea0ed1          2   0.035184
5c6a3366921eb819a770912870d82352         17   0.050533
1075782850bef4831854774a74e08aec          1   0.036525
680de226c9d4b8b3c8d1ce28dbc662ab          4   0.035775
19ac420d33cf99f40ce14d260c110b1b          6   0.038022
543eb7f54d9cb4add4ee7661dfa3aa2e          2   0.032516
647fbf19649ebe30f5457ff9612369fb          3   0.040131
46ca85cb75cc8b15d24e161589812f26          4   0.035018
16e488a251d8383ae71c3a169aa233bd          1   0.034541
93d1ec77d65ec2c40233458ab99725ac          1   0.032514
cda00c2a991d4707e5d5dcf181fd63e9          1   0.031545
16c012fad94aa59d0724db37b89cf1d5          5   0.036821
774a70c88ddfebd83f1163536ea9e878          4   0.039026
004d31ecea409ca4aa20d68a759e4730          7   0.039025
d00b70f47c99c32514f9f683ab28f106          7   0.040112
3704563ccf65964d53e9455790ede6e7          0   0.031639
1cf53eb1daae6eebb9d64669663ac950          4   0.038765
628c941a14ced1c92b1592fe7219e8eb          0   0.031597
007d2b71eb23d43219a1c9fad3c68e5f          0   0.031516
158b557e9cab1622eb981678f71956ff          1   0.031541
edce5cd1f0a088c7bb30e3cfc1c4f8f5          1   0.030732
8318a0ae9d59ddc91dd76a0ac264cee1          7   0.044301
a86f829bff0b923ae9aaa716227d1e89          3   0.032891
6bb204b4536e5ff78587dc91851cebbc          3   0.036773
b38952340690d7d0492bbf8cd358060b          5   0.037967
830fb64f5f1d44b537e5d47372f640d6          3   0.038375
c2b35b25088e20cee1efbcf46862d00c          1   0.033197
5020a79688002ff621335b7f0ffb790c          0   0.030521
ddb7828c35b7f3f80ca5b4329c0ea06c          2   0.031208
cf805b9988d5f76ca0bd9f113a9db73b          2   0.036214
819b14ecfc8a0be71b61abd6ba979390          3   0.040143
af74582798c5f02947c35805d13d870a          0   0.034423
08ab7fb372d5148e28aadd77075abd4b          1   0.030926
0b07767edd70836568cf7c8d7c958e3f          2   0.033551
99624796cb69155fb64f169eafbfcd09          1   0.030873
a5c285521c96d1cce2b81dd1b871cb23          2   0.032622
967c620b4da227e36d87985ff1fd4e54          2   0.038108
12689b9c16bf0049711fb91f508b8595          1   0.031102
fc932592aefda7c3953971c3244ab49d          0   0.030105
c3d44d305b3704864e850178a6abbd57          1   0.031946
1e9ee0371be64b1ca9e96daa7efbf102          0   0.027676
b60374a843fd1250e194383b153adf0d          1   0.033519
0104234f7e0e4b9d7202e63f28fc2fdf          1   0.034420
0914cb5db3254467299195188548be5d          7   0.039221
cafd52768687b13b1505a2590da6e651          4   0.039039
c91926c8ba397b58807c7503d06fc663          1   0.035617
b0bdc220ae2ecfd7f62dc533554b8521          5   0.035032
8816708ce4dbee1e99db33e2a73594ad          0   0.029122
fbece60b2c179c1da74ce1d715500055          0   0.029302
437d1a9ad16783bd1715403145dd5ea9          0   0.032538
e651bf83f4802b9fa0b1185f054cd194         11   0.043654
5e559a78572025a0ef40ff26cfb3db48          0   0.033543
c6638aa907595f4749fbcb12bafd725f          0   0.032009
a947a8647b9a8a27e51213d0ac7c7648          1   0.032526
144c0cb46d2633e964d9bb76fa980015          1   0.030143
97744f72580f22386a276e08e85d5022          0   0.027901
5fd76e9bd8d18ea72cda7944d4f7007d          1   0.031211
1a98f57c4c1d80a72aa6c95872107bb4          0   0.030151
ff1e0df6f3386c7a8128c2c4503076fe          0   0.033321
c1f387e2b80ce7d75751c58b05e50de3          1   0.032693
66e35862b13edc107e2739eeac3c6cf2          0   0.028518
fef95632f03a09fcd9a6bd68297e0fa9          2   0.034156
84a503a29a384efca52c8417eb87ad14         13   0.048542
ed8d454a14a74bec286e20dac808bf51          1   0.029595
669e75919d1ec73150e45fa4121fa088          1   0.031519
b91c8fe16a2f48993358462859805b6b         17   0.049659
ffa8cbf9d9abdea57267fa1df4b3a76a          4   0.039720
897837f2e371fee9fe8ee84ab3aea80b          2   0.038026
d426370c04e8deb782a161c9af3dd3b1          0   0.030527
6bdfbc4e9671d6b9855f0dd6ecc0f4ee          4   0.035584
044757101f13a0d21519cd7f762df88b          7   0.042041
132934159e7157bf3e9529d36b187169          4   0.041446
e42272bf4171f7675cbdf49a17f92db1          0   0.028017
296803d2decb7211aedd93c6755902c2          2   0.033030
f2226d937983f9c2bf8cb1793b6f7234          3   0.033521
6b34ae86ba77231a770cb075adffa9dd          6   0.037020
74dff5aefd0cee5b7a2933b9cfba6d44          3   0.033686
e9595a230901be4d097bb4fc28293653          4   0.035769
ddd793163f02091912b63d007118382d          2   0.031651
9570a5b1baa82d226a7d426d772be2e6          3   0.035187
a1c12317c34cc2dbe25df522ce6ea2bd          1   0.033027
453a0a100d4f73a3adf241f570d8f795          1   0.033632
94f97ab5b4fd007b21fa48aaae3e69ad          6   0.033516
1ce965176396773d07e333cbaa53df98          1   0.033527
ddfa2423e00a79ff71ca9d44ec58210b          3   0.033514
788f3fe75bb96c45e5f746e159caf705          6   0.034033
8446765a3065315b953ec2565ecc731f          2   0.033515
31e447a0738e21061aeca2a05ad5e082          0   0.030097
4b65fe5d936d45d70b2344bae7f8af78          0   0.032773
6bfb92135b7f581091db6d41ba74cedd          0   0.032516
13eecefc98363d01ad17cda92d6d8133          5   0.042207
af7f7733b8869c84fe21b9f560433f8c          1   0.029521
281831c227ffb7d63a04598c35a442f2          0   0.029645
3123065b70432d21b4ab7835b48931a5          0   0.039774
4ba5c1154121607b6af77b36e514a9db          2   0.033277
50e15694a2e15aa01d8f2682c2b8a923          1   0.033036
ab6eaf0766a5cbba2d9c55cef54f427f          3   0.034111
e58bea0543007305b4a5416004d3230b          2   0.039611
3f9b9110d6fdeee9b51dc4107aeea7fa          2   0.034533
e8502f47aa3802dad4a02a1b7517b6a8          2   0.032084
ec468cc4cb482fb60179e6b5dde157ff          1   0.034222
b43d7a9af1faa38e8cc19c5ddaca5f3c          4   0.041880
139d2d7c8bc8dc125fb0441ee0939a15          0   0.030854
a23023bef231c19b7581b98640724d3d          0   0.032844
c77f8e0a735f899cd36b956280872f7d          0   0.031028
95b381a3d9dac5f0253bd6889dacc62d          1   0.033063
bbf896ed1745b2d68c95afb075978c54          2   0.035198
53abb30e02e0866d0c0be0b8726f4946          1   0.032776
e111f605a7494ae1db62585a62b61bc6          3   0.037002
888f568189784cabb1ebe32b0ff2fa6b          8   0.039938
88e916b7ba1ed91019cb0d69de0d32f4          1   0.032529
946859494f01c043ca60f28372534dec          2   0.033565
09444cba202c8f26ba893fa8f573cf99          2   0.035369
94a5627e2c3e6f2f9784f060ed77779b          2   0.029593
3ebf680f30deffdd2bc0068950498180          0   0.026513
dc5bad8804bdc05060a22e7435de02f6          3   0.048057
c2e4fad01f1c0be932d19a2c594a9443          1   0.028031
cb984d1ff0765cff3af26a10ff2de66d          4   0.031785
c34a926b67822bc6ccf0a98df02d59e1          4   0.034020
174663129416eb84eaab7c8f42146d3a          0   0.028774
54448cbc066783016261d14e24de64fa          2   0.036400
c4d562701c14b55d92f6494f60d5309c          3   0.033935
0d268d9908acf441ff896e266cf52a18         10   0.036590
c985f4338f63dda0aefa25db4a72dbf3         14   0.047547
03b3f22bb0b6ddd13894f5a3527958f3          1   0.031051
fbb64009ab3447c524300f7be06e574e          0   0.030525
40a9b63c631e5686f6731edcdce27b9e          2   0.038737
c05411ac7154980a0391115e386f85fa          2   0.030759
3718782da6288abda35a75811d65fc21          0   0.027331
c191a796d65f7060538958b1e577cfb6         14   0.043736
f769afffa4f8aba348994604c07c6752          2   0.034540
24f1ceaab1f8563360cefb25c1384cd3          4   0.039717
9da8aa454208a3d87ee89a5332b19a4e          9   0.038041
2669a6b38a271709b9ad082a49130c13          1   0.031317
9680e43dc07b41d957bb4cfb3d9e13cd          1   0.030370
7e8d291fdceb4ca50265e6cdda9ee5ca          3   0.036518
609115c4da70c8a9b0dac3feb7b49785          5   0.033103
f77c205d67325281ac5fa8bfff6635a1          5   0.037742
0d3234f527aebeafcbbc82133d009262          0   0.028015
c7bb908c02516c69b6d45d9738cf5da1          1   0.032593
4a317df159184541ae25f3e4394f6afa          2   0.031618
70c458b9b8313668c60c618c86e31f3c          5   0.039027
31b0f64069a281d220a25f05dbed3351          2   0.033687
29fef85ffa97a825e181e7485bc0de20          4   0.035278
f926dc21d45823ddba31a10ee85a4652          4   0.036175
a5da9815889500434ad8a41b83624466          0   0.033157
1e29ec54ccce829f258af541a6d8a745          3   0.036517
4653539721188022eab0851f8b645199          8   0.037535
445ac0d88d028b84418cfda0575cc3ce          0   0.028247
9f12ddaf23decdc5c12ede6596a400d5          0   0.034247
f9f4edead6c3197a472d9a8453d4928d          4   0.034348
b96d2a91b3702bd19f8cf0a8e2712558          1   0.033187
971d38aeafc546c303d85dce2a8cd089          4   0.035183
f39a188b01c9418809e5e30fab4dc65c          1   0.031246
a4a08cb390994a3eed387ab9217d5b79          2   0.032520
cb4f68fa67fd711bd2b272ea70942a24          0   0.032652
5a505ded1ad5000c9795813ac7845533          4   0.034705
8ab68fd38afe2aaa56dd632376d66687          0   0.030128
0c86725bcf14572f27a6097533e80a23          0   0.029526
76e8b2e8388cf37224b6f68011cc8477         16   0.043535
0af28798ed5471493a2882ffd44f50aa          3   0.038030
a34113ed12262c20b850304efc1ca122          1   0.033622
0acebd2a3c9ef5ac6a497b676baa6831          3   0.041034
bbbb46222b45d3c9c4ab5f71d63f9a91          0   0.033031
eceb55be550462b6478eae8aad32abf9          2   0.029522
5b2954a78ff102088854cce035deac69          4   0.035528
8295f18912190eb82969f6ad02b69bd3          0   0.031524
0a5877c133ab5be8a87c927c128eb22f          2   0.032385
ab81d69227ca63da40e9dae8a9e74c54          2   0.040622
369cc428cbf0276c7d6475e1f89cfb1b          4   0.034530
b004c946ad6fb0324e3682dcc0fdbea1          3   0.030746
7d9e1cef3208af87d085b05ec25c2af9          5   0.037019
f0efa0d34629bd57731d15ce452a9406          6   0.040024
36739eca9187097baa3aab15c4a2ec64          4   0.038795
e52699a649d8d97203f4f4bbf2a9856f          4   0.038620
9b83c37a434cb7d0eef6726b9e2e373f          3   0.034199
f7b4191e5e99bfedbe0e4af141f19b9c          1   0.029030
2e021c5fb257193e416c361902062ef0          2   0.036774
5862f252825eb77c897f7706bc2bc8ff          2   0.037669
509a5185d8014eab73d6c3e07351475c          1   0.029736
6878891108e1c29ed9a6a797e3c1d7c6          1   0.030089
02dae827e0b82a8c5902fed8fd6f0dba          2   0.039022
c35af60a371f0395ff183c1c17eff3a3          9   0.040543
7aadb0126b01387fbf97613c6641fc6a         16   0.043635
050b3fe67be7a325c8509319247c71e1          3   0.038024
fbc478be7609a709c41fc04732183c91          9   0.037631
4566d19b03afa192236655c20c38b1db          5   0.045062
45a2b4d4e81c8fbbfe735167e374b6d3          8   0.039537
7d27b878cca71660d901da17ef82a17f          5   0.038682
2329e0b60971237a2f83add8e78f4466          0   0.031518
10e6c4c02c2071cddfd7c458b9c4fdc3          6   0.044039
f6dba533fdc9da209f5417e53d5d8af5          3   0.036545
0d9ceb254c4ab8feb13d23306dd6198e          1   0.034531
73b1aee08405c786f99e07b3bc3b33ef          2   0.032551
dfb40d119bd8ef00e6375abb60cb6b90          4   0.035528
99457cc2f6a864bd9058040e3d81976a          3   0.037534
95eab0593290ac17094b8cce0d785bbb          0   0.029203
b17e5ca9d0eba365367f75e4343bf12b          7   0.037667
c8f6f29b73d44331c955971d74bd1871          1   0.033029
c790b868b3ce51535bdb2c16dd514160          1   0.029369
c7a3460321712fd8af4752429dd1c106          3   0.034632
024ffa3ec383f00a7c55b659748e51a4          5   0.035245
3c9cffbbc931f87d6db89da58f70fa83          1   0.032522
e869a8507659206229db75279d91f097         13   0.046722
592c30ea7eb367f602ed6a98212e7ec5          0   0.025524
31a11f65d3811c550cff68581b824f6f          0   0.036463
19652991b691becfd9cc8b2fef893954          0   0.031523
86654aba45a8513eec380a857f7e5f71          0   0.032235
1008abb6a2b788578a64b909aa952f6c          2   0.032154
cf413aab1eb5cbcfde8723c9aff0e586          2   0.032514
20a774b774fff2dcbc073de8d5901e17          1   0.030548
cad784e57f0a430319cda8247f8008f6          0   0.036909
6972e7209ecabc177a25ca5232b9aaa2          4   0.034465
aec4244114e8dea686797b07f64c8e97          8   0.036076
f5337a2db645a4e313129e5fa413157f          2   0.033517
1fb066d2fcfdf6a5f0b9615ad8f6da2d          7   0.039184
1027c3beeb1d1f217728ec8d10afda6c          0   0.034092
d053c900a7beeac459c53d03f7c57657          5   0.033256
1d3700785ca842125d0cd95897bec8a1          4   0.033725
8d0bf97d0ba0731acfca7d0346ff76c4          3   0.039071
89038c7d21da785e8b45506a040fa0be          5   0.035698
524ab444831e4f0bf181a3190be664a3          2   0.036103
4fa9a220dc7da2daff78c854d294be69          1   0.033128
3d8f48f9b9dc7fb3e242290a9787d8d4          2   0.036524
1a02c9bb49d96b8763ffa44d6bdaf81b         10   0.042884
0339b96d360a3f09394d5f37342fd757          3   0.035170
35c2e361fa608596ea6a40f415292697         11   0.043883
93a7cc322831103c96d5d0cda887b6fa          2   0.032265
fa1e10995af6c19763f6cbd553fa2745          2   0.037365
511d41fc00e1c0ec5dcaf4ee73153c10          0   0.029516
8da1340ecb3ae7815eb097d9f43aa14c          0   0.030024
80fe170ae0eeb834e8d6038e73427d4e          1   0.034528
e8aac80db51b0ea95a8dcbd83d6a9b83          3   0.037732
f0d610dd88b330d0739966b1cf563959         10   0.038346
8a89dc6716cd6b5a99eb46100020ae16          4   0.035454
b03ea4b0c7c7fc4d071e074622857b97          0   0.031586
337466e2435b4676b6f62bc8bba46cb4          1   0.034032
52f0f63b3e4e28fac823eb37a1e04a18          1   0.036297
d9e68fbccc7a53c3951053eb85c5c005          1   0.034689
8353c373d08b27f7ef51d90bde20e190          5   0.037339
a7745ffa792af55e2885b67e9284f54d          0   0.027984
25c7d40c1ee4386b61060e1988444645          4   0.037673
0ec156fc4bd13c80fb02e6c72de0d1e6          0   0.028516
96e7537d2c4c3c24007deac2d4f45119          5   0.036817
fbb3eba14387a55146233a9b72d7f715          6   0.033259
1c1a424ff44c3a8712988febd4281e87          0   0.036610
3fdee53ed1b8bc7260de35a7588390b6          1   0.030265
fa31f78a441ab64e2f0ccb5583243440          0   0.029749
e938ee1c6f1b0de909d0f370f757edc0          5   0.033148
3b94c3a74762a7c20201a12e59b7921a          2   0.035018
b39c176b81eddb9e4324a4cd08c78c56          0   0.030696
334610b7e967e7768bba9680869acf0d          6   0.039675
fbe87dde3448e7c8281dbb2d2d44747a          4   0.039026
0f97159a54b7e0d8540cea24fdeb44cb          1   0.030664
c00147d269970aaf93fb71bc7ce60a61          0   0.027019
5782861d78411a9b5ee8598ffc325887          2   0.029695
d895b6a8aba290068bcd4bfc1fca503d          0   0.028526
be2abf4a037d99298ad172081dbde31d          0   0.031568
ad55f365491612647968af94397e7067          3   0.037045
0217d468f678f7ac4b1694387b467c5f          2   0.032748
02d2a3ca441e094db5de241cea8d5d6d          3   0.033330
ca50a8b346ac0d538549d4a0e5481b3e          4   0.035683
25a3323c82ddb7fbb5a35fce058b6046          0   0.031934
5e1a1764a67d7730ec74c0a86cf566b5          1   0.031027
865de1483301776e39254adf098ac3af          2   0.032520
10bc8b7ad5cbee008106da10c9b536e5          2   0.033529
7f24c4acd99670e1931d9d9ad58b66d4          3   0.031375
5be5f652da440346050595b698f30e37          0   0.027012
b2ef29794485d3d13d7d218b01973919          3   0.033628
35c8aefdb9155597d8f48f8f11f159b0          4   0.038217
f16bff7b0c512538ee98fc2df9cb3656          3   0.033519
fe83a42644274ebf05a3a6667750532e          2   0.034048
ead0484f20a39815cb9a3ca67af90395          2   0.037657
1d7dc3ef9ec8a6ce9e66a61d4f332744          0   0.032299
6af6cc565f57a8dcd6e68d8544306fa8          1   0.028960
5b6c4f579a4d03d627a3ee4ce3e0971a          1   0.032213
b754c96a1be0d0e60c2dcb74625b52aa          2   0.033129
5331e035f389c9309e2125b1f061fa0d          1   0.033033
0e7b8c21c378adc9584c35baf4c3a5f3          1   0.031152
d90716e3c63462dcde805da27dd9908d          2   0.031341
1800d6fb1b321f3884541879bd827aef          5   0.036528
2d436ce6b0a03271846027b2d1638bad          1   0.032527
426a539cd4e9279d1f34d1937ce44081          1   0.028524
95541cf36a287fef6961cb63eba294d1          0   0.032516
196c52d0f4f45f43d96bf86538412f76          2   0.033546
e2eff9bc7bc50e7079c9c9f430bf78e5          3   0.033404
fa58bd11d121102002d9a93a3d05ccb8          1   0.030522
cb1d19b269c081a8bf018eed4ed913a1         10   0.039145
4a98fa8e302f20ca4ba22f379643cc92          2   0.036118
512456eec8a3c5c9b3a0134aa4e2ae87          0   0.028948
3e4423dc2ddc67a9e78a7a12793cf562          2   0.037408
02737c441cb42d2e71bb7700e717ff1e          2   0.033451
da7b98cd46b6a549d0e9fa9e57ea6ef7          1   0.031951
b261d60535c1d2238174e84461125941          7   0.037730
172b748135571f70614ce7d1aa5547be         16   0.046535
be92156885dae915b991bca0b520fd3a          3   0.038227
61ed3efdfcdda2c9f2831fb4bd1090cf          1   0.033085
db35d8a0a60910fb76b8b5486fa65847          6   0.036150
fb93959ed60316f6cf787764097c1c4f          0   0.032564
737940ce5e8e462b80db8ed9472b2b23          1   0.032236
ac5a4720b68f057ed7e9097dae7fde27          2   0.034523
