                           Nonce      #Sol.     Time/s
421823ff8967c1cc84bfe10e3e75d480          3   1.784612
455278a445d2179b93ae605f1a255629          3   1.795917
8f93443bc4b6ca656b57aa719abe78e9          1   1.656332
43bc557d89aa758c4fd183e86d703020          8   2.408223
a7e93f1d9b55f44660fd06518e35da48          0   1.682973
b2def0a1cfce891a5aaa324d6129f7bb          8   2.238342
d53f83ea11d71d8684b08bdc4cc515cb          2   1.582634
45a459106ee87dad5bfdbf8aff2d3d23          1   1.771092
e21deaaebbfa77ea96996ba2029dec77          3   1.910936
564a4f08c6e1c608b2875c73373c66d2          0   1.721084
fe69fb1932a06f50413b9e04afb3c74a          4   1.952445
a6b94eecd2a67e318bb0cb08a19a02d3          3   2.030087
fff35f73176dc20814907dfe3667cd43          0   1.798892
9d509c026a52e73cc44495f15b8f24ef          0   1.876054
18f4854fe5fdf6fc9a78837134acb7c8          0   1.681087
70eaadc4d2d4957b8885e8568c648acd          0   2.046753
eacbd1081c7cb943dd1f01a8ea17b143          0   1.515068
4696237e82597e3c5b233759f243f627          7   2.248318
2e89bdde63f093acde9eceb0c74f3c9a          5   2.349773
a34e400d39376bfd87646480e0794ab3          1   1.675681
9b33c6571fc5f2c24c98c444e0c88232          3   2.174020
b34111ac2f5a061943c514afef569583          4   1.868947
455be1130d30c7d0272cc51179f1b06f          1   1.635278
23bbbe879d94e0d5d898911df0ad92fd          1   1.749055
a9a84d4767bf835070bf38b086d33727          3   1.850345
02a9984f54f9307c6b18734932ee3a9b          8   2.169690
4814815edeb99dae91677c6df73506ad          1   1.897901
bf82fce2b6ccf019b7f6637f2a5b1f38          4   1.811368
80e2f100607dd218381b5f0c56ec8b5f          2   1.935119
bc2d3d05469ad9dd5a4f0490556c6690          2   1.649928
479773ca75f0928d6108ca1d9afc8b67          1   1.695357
16b91117216dfc6d2b556c44af4c2284          4   1.912542
c70343fa67548b9a0dc116103620c308          0   1.738005
667a1787a6a2be5f398ef43b240a570d          1   1.631842
6c73e6569aef892c2e24493c9de84b6a          0   1.716007
c1017997b6e25d98e8b08e770770fea4          2   2.014067
52cdcf2ceb6db3637654269be8f39d51          0   1.701144
39b6494b80accd40807a986a0b2546c2          4   1.674167
c106081fc9d0c7945f3a9f618b0cb595          0   1.649494
4eed5c104df03c39a259538efba440f3          0   1.866171
07a15b5cb9711793390ebc6022f008e3         10   2.577154
acde146cbc996dc59269f9789f4a56dd          2   1.711442
d3f861f799356d01f7819f2b34592325          0   1.592999
bdb3119564c13b3207f83b9714164d11          0   1.665956
5fbb3113b32e60ea5befb6e5b02afe2a          1   1.943079
9fb525b130870627997c0970a03d7597          0   1.654131
bf3357568c15be4d6c83fbaf9f86775e          4   1.974492
f5c13cfef8f615baefb80feb8e7ce163          7   1.962840
d0e9649405bbff16267e57ca163b4300          0   1.600480
d98f72b6f134ed4ec264064249808bba          0   1.520933
445630ce3d5968083936e285e44f8a6e          1   1.743980
f64211bb19527cfdab8b6815e3067800          7   1.969523
b818b816ae2925db13d48d5bb8da8c59          1   1.721354
d8b6eda58e11d8f1cccf331c9dc25db2          1   1.860462
32b39abff5ae1beb84cbb5acad2d2951          2   1.826601
bab3f403c96cdfaf4ed5923b48d54136          3   1.717509
28ba9ac703645adcd750b75c7b8a7697          1   1.636811
8ca30b7fafbb0690d61311c860faa39c          3   1.777465
a281072c209989015d60380e336bd4ad          6   1.941272
1142c1d310a8277b0ec63784711846f0          7   2.236957
2c9f3c93dec953f14235efbf171b1792          5   1.957898
1c146db386f1db210eea8bea7c077cfb          5   2.101488
c1c5e6a62c32abfdb73402087c160bed          0   1.641592
0b285c8ce5c1c49a56582442784fd26f          1   1.687416
9bfde1dfde13cfa42c2dc41ca96fe693          0   1.566316
68f1708c51b1fde01974e6bf8749b9a4          2   1.617698
f7095d25cc7e0c26c6a5f486cb7c9749          0   1.531988
8280ce2a31198ac60478bbdedb8eb68f          3   1.673266
87ccae9ad14e8aa20cd910a51bcc2770          3   1.499718
49450d1832c787a69f1dda3248cf73f2          2   1.969674
ee36f33fa9f016b482288da41beb6b40          7   2.153932
1599381e01cd7a6d778461ec5172e99a          1   1.689304
4d63da72ae8e6e6f988c46050eeb93f8          0   1.669057
b2771974e8c11f288fa72fefbc50fb8c          1   2.160055
8f968f204359945d1c9e0a01a1ff4837          0   1.639422
f5e64f1846011bcbcc8f64fe904ec23d          0   1.786924
31ec307f1d1781636a05fd23945ea72f          1   1.825530
d40f94ea0c2f2039bc553e15771fd18c          0   1.601765
0c36292c41e805159743df543bd325c5          0   1.658406
e76b85070fe1da86be32121379041134          1   1.545945
4cbf0e47452218c4593b252dff5c59d5          0   1.589006
082de072b19b7e5d580c9ceba6019c16          5   2.253655
9dd68a8ec2f0e44c1233b9495321286d          1   1.674583
6f786bf6dcf62ac0fd5c8bb6ee918d4b          2   1.594364
3bb00fa0542e5ddde6875d1ab429b779          1   1.779454
26ac43b4b6e543e40a2440ea0c7e9025          7   2.217583
6c92eee3145788a9f49ac18c88801fe2          1   1.745530
4f39b13a8a30911cbf39b97f6732be87          3   1.896059
116bfa6ed9150470330da62b222c69c5          0   1.499390
1907805105e8348e6dcfe60bed997657          0   1.679359
f2e8e5a564bc851e2eaf6809d4da08ac          1   1.904876
902284db00de6aece96e8a1781cc1e67          4   2.139934
cdef6a52ad6f3edcf8ff97c20970c23f          1   1.869419
151ff6ff55f898c8952f492a3f982737          1   1.751220
0b54e4ab6e5acb34fbc746b4b7bff0f3          0   1.901111
4bd3c814dea97e3bd54201318d21f13f          3   1.860208
3e02d919993b7abeaee23ede7eb75e19          2   1.729274
339fe8f4ba5ef174658c044ab77e3a2d          2   1.876235
0a3a2c5a1aadb689d33b2894c89c76f8          0   1.591429
f17cd35213d1c99767df415a92e4f069          1   1.688444
c526ff00b566d8e1c10887081e82fcae         14   2.683505
2b11a1409519043053dd80cdb34aeff3          3   1.666110
5a02d667da95ba168fbdcb547373bd79          2   1.869652
3ce1e26b5856ab79a60ad8b590aa3def          4   1.903285
8ba17d01cedf28ddc731c1fbcdd288cf          2   1.914832
de310864c1036c4ead0f99640feb0476          2   1.692251
4230dd5974e2dfbf23e2c9d77dbc1dca          0   1.473005
a8203662881d37e8401c421ec7eea7fc          1   1.875897
1755f5b44fb4aab85f19950ece9eb0ca         13   2.454972
1577b6157b3852492c5444199ab2d1de          3   2.111485
6515c866950b5fff2c6ac42fc1762201          2   1.902555
9f68b9ee6176587d991e9cb05570ef27          2   1.748726
90bd96521cfb37196a48f11f4ac98c1d          9   2.247663
5a1563ffbf015ae822d24ed63bd719ee          0   2.011430
de5591f8ba666f51f42b391fd8abebf2          3   2.007480
2ac9310e12e58c812f9247a165ff9eba          1   1.590173
1db82f16a40fb7f020ac7a6e565b7b18          3   2.010922
649cbf8568130866c5601f9e26de4ad1          3   2.043694
c191d3090233fb3a0eeca15681236436          5   2.214886
0e7715232a037c4b34f2e24f733a1704          1   1.555039
72622d3970a815ce4a38f2850cfac7fa          2   1.581711
efcb6c1f57d829791d2bcff308d6aabd          0   1.376795
d83ac8b97bfc8d8d98308f38f8e682f1          2   1.553444
9f2b3867a97767dcf45ca09a06d160a4          0   1.513813
3be64f25014fc850d6665628ce78fd15          5   2.204479
6941b88f4a3258f07755e8f1d9f4f711          4   1.819600
c606a790fb7bd62bd2b0457b529469ab          0   1.586616
5fe6be0c13b17f15e15ecd160f0620b7         15   2.696242
a7246c18cd46139afe0260712dc813a2          2   1.646519
764c9ad5121c19e06d6cbd208f5eaaa6          3   1.771600
d88d257e55b6fd558903c57de82b72eb          1   1.832130
e6e920f650f4c603173ce3b0795e4ec8          2   1.581545
9ccbb7debf0d6a5082dee09c7a599aa1         11   2.431640
0ee65f0251d483de1974a549b5d187a8          2   1.940047
ce0df88f8d4d618b7ca5b12708affe15          1   1.761710
01bec2ad767db5f23ef60536caa188b0          6   2.104233
0770bd0b94ff130039e37eb8bf28ddd5          6   2.309098
6d73beaa88f55d50342fb1656d2f21f3         10   2.351744
566086472da8edb3472799b894efe3c7          1   1.678786
ce7b5ef1c4e712256883b5bde4a98555          6   2.332444
b2c83a34daa7c3b47db4788bbc1b2622          1   1.756088
3dead5663f7f040e8e89040d8b698cdd          6   1.879062
c574edcb234e19759a503561f8976c30          0   1.703701
aa6d989f8051fb19786ff6d808a2f0d9          2   1.696009
a5ad2a4ff3f1e0b4425684778917d389         11   2.467966
ea83fb3fc74cfec57a5b7e481cb50e72         11   2.347242
511085ea32340a5cb642ef09e030ae89          5   1.930811
01322a3130e2cf1b775867b6832b31ca          0   1.731185
f1a1f3cb8abab00acb0ea381e7519d0f          5   2.221569
13eb686f2af0fe52ad88dcdd47b637d3          0   1.708349
c3af57ad65028bb8867e8b4fab65d452          4   2.091640
16626748083f51f061dafc9a0e5ca8f5          2   2.048027
f1e42fbe11c580a9933d5bae42013b30          4   1.752568
7cf6dfe4ddc384d5c10856cf6ff02325         10   2.224064
9b65bedbd12259b34feae8f59ec99e20          1   1.754019
aadc4b8b25f02aed08aa89068622dfc4          1   1.780427
7f99a51fd6bf1582ca74afd61335f8db          4   2.124218
6e429a4c4a0d437a78041a5f1934ccc7          3   2.160290
bc4013048123378320e4d45ee49d741a          3   1.929880
054fbd5d02c4a5b7017c74f2b7fc1e77          6   1.996951
4dbb412fb332ee67d36552751c725171          2   1.788547
3b2d66c6f379f2e5ab262dfab5fdfd39          2   1.974681
8733ba6f300139c778aa176ec7396c27          3   2.172478
10fea6f107ce420c4fce21ac65d515a1          5   2.310205
fb95920184f376eaa171f3c9bef30b28          7   2.378586
b18ab760ba6569b2a31c0ccf62a7266b          8   2.213645
ac06b7091d0330175b9f860be1e8d2e6          4   2.428253
2599d1eb7c0ee818c895373695008f30          1   1.764246
6fc5b33e42cee678ff6de1c4db2ab457          1   1.663058
a24ef500b46ddc2eb1161941a2753c46          4   2.024312
730cb5bdca369068205eb96d2b894f93         12   2.436864
98a2d57cb9693cf73b8b9511b2612230          1   1.756890
c16453bd5fe1c67a1bfe1186991fa164          0   1.814559
3d0e82447dba56787af286cf76695ed2          0   1.622706
22dc2da8fabef1b19f5213596bbe5f06          1   1.977640
a1780486331dc7b7b854d738e611ea70          7   2.232290
419924e916fa1ebfa379487295d1c0c9          1   1.864207
bf12b68df655cde96653cef55dffa39a          4   2.278956
b1d46fdcc1cee9dc63daae704ae85108          3   1.701448
5b6f7da71a758f11617fcbc41216a0ad          3   2.260831
22334c198c11d91fc6520c7664d60b9f          1   1.664982
1086ac7a45c82fa6c9a0da86485061ba          3   1.886810
89a0542fdacb2b7bbc8c9c61e349196b          0   1.642064
a9f5696a949d6b30c5daa10af5f3baa0          4   2.228841
f73d05ab691032d197c3e5513c4a708a          1   1.768314
6953c0ee950244a91b4729b1cbfa3d48          4   2.285796
2e6569f80e154031f5f9179998e51615          0   1.685479
70caa5fe686316e3383d031c25bb0a20          1   1.667621
a61ae80eed1a835f480fa637b48e3af4         10   2.196748
a9e57120a749fb2d73ffb802246f712b          0   1.586450
1f7a6e9de57b5fd9316754da8e7c8c33          0   1.736805
77d6cbda973123b05989094f10935102          0   1.814041
ffe2ec36d41e020ef461a3a6d6106125          2   1.744788
3ada691aefc1cd36ea0ae5b7685e9a39          0   1.531100
b4934da001d4d880e7cf9b923ba05dbc          1   1.699182
c0eb1640f6b210dcc06fde141337afd3          0   1.556914
7aaab93bd4ea1a9694fa58d0bd3b6914          4   2.228771
3c9aa44181f421a0639ffbc793ef989c          0   1.486707
bd219e1ca547ecba3f9b82de6b7930b8          8   2.473102
1ab7c7b88497ab80f35ba454abbbc964          1   1.716086
edd09781cff5092305c3dc2e10cc5873          4   1.789484
8359723e75d254f8ccc351a18dc3c959          4   2.100078
dfa9dc03742ae3e37a6a241afd05c282          2   1.687828
e3d44778f28b681db74da191102cf0fb          1   1.926883
caf7345dca3b6f885bcb789344f08188          6   2.030033
f901475e15ae058f82c4bd9dc0b5345e          5   2.078896
4ea9bc0a1378d30d4df32cdd74a8bc29          0   1.784839
1d4fa544505bde1657da43b785c46515          2   1.895246
4a88bc41595f87a94d16c0da5a6a42a3          1   1.759984
bae5db59e935490b7d64642e86d3e556          0   1.585900
cc40692565492b5547e387ff71191454          4   2.034014
fdbb6bf135342ece7fe3d2d8521cbbb4          4   2.100555
073ade42ca9c79a65913f85d3ac8edc6          4   2.168378
70f843619c5349b4bfce81e1236b8311          8   2.483523
ed3a49a16401865bc6351195a298122f          0   1.716563
67054f6196589bb784ea4b7a45e3ce41          0   1.635636
49086427831f93457e15d964a0ef95f9          1   1.912422
e6414441bf3c6a3cb90aab1d70bcf1c2          0   1.834906
7daeb0a56de9fd08b1ed8d1bc24bb2d3          2   1.935840
00c30eedd40873cfb2ae767299050d8b          4   1.925736
533bf711c3ff818aa9354575e4dbcec8          1   1.607753
7aa34f6da66491fc42ab6740a89ce710          6   2.009963
e7c1a18a8f1aae4eb594809ba9adf321          5   1.819705
151f589c02362212a45fc38483f8cb81          0   1.773769
1339e529b880b665051f290ac27fedeb          6   2.160535
1950eb70cb5469145d8e8eb43e5cf16f          3   1.865237
e8ad9e52f95ffdea280a7d4fc79b4c15          7   1.978655
e7f12283eee78c83687329e65507e0b9          4   1.897469
4b3ac77be8ae124da66a48f50596bd44          2   1.644374
e3632f03ff59a56cbb5c413ce9ee2260          1   1.836167
8e21b44875319246d04fd3979725f3b5          0   1.564957
6acb3fdc3074cb1ce6b0e1b7b3389ffb          2   1.665506
b9d6ad28746f0a6d4d706cc1ce764e71          0   1.741731
c88c46d341dfac5be6a1e9a00677012a          2   1.874891
4309c89056c23d5e4f08458dd98e31ef          2   1.501323
7ecafa2279148b5e35aa73b889ba5f41          1   1.793776
567c392321eef759ba0a300750c89b92          1   1.637133
b0122360fae8f6e935c6a2ca4b769262          4   2.076287
a50f022a67d8c9643f1b3ff6cbb70779          2   1.654099
701f93782cd1d0315782ada0cb241317          6   1.943389
cb6cf942e19e196f05ef2111535d5cdf          0   1.690581
acf35734b25c6ed05313720c3cd9df22          5   2.228051
e88664b006510b2fc0de564be0b3777a          5   2.038080
875cd0a75b5d4fb06c8730677c63e345         24   2.829698
9db4f23219e300a37eb705a57840ac4b          1   1.693317
c3107cbaecf2fa6a41d39760f38d4feb          2   1.902785
7e570652f8455093c2cdee006babc254          0   1.820277
b47513355e4446953a8795c22e2c8a2e          1   1.663862
882d0fd78bdb236fe764a5b0e21eb247          1   1.623212
bbe33b9788f01b56f4880b94346fe8b4         18   2.601613
ad8ad780b5785604573f3606d5cc1d0e          1   1.778640
bacd033f8c6d55097fcf3db77b511218          1   1.717299
89e0d41cd026645606e770eaaeec664a          2   2.009238
03aeb8b70bbfba43d3ad0279ff078e54          4   2.188101
880f86e7ddf41852e5cfe36e883d8209          6   2.239573
36c9537279b014895a9605445c99517f          5   2.274037
d5d172bdcc3cb26d578bf0df71414c4b          1   2.109766
3a8ebada4af048c0e6f201f2f858f443          1   1.783980
ca57c5b85d3d33453fbffdd3d84f075e          1   2.264302
d6d18e646b34333073da33e75e57cf4d          3   1.786954
332cd78cb7d9afca3133103be3dc8bde          2   1.884959
f989ebeaeca870545d44c4b706eb5461          0   1.761316
1866fe633dc5495ddc8b9bc28849081c          3   1.827712
9e6ceec45c9d51e5635324076ded35ea          1   1.788688
5763fddb764d99d84f1c3919257fc979          1   1.681043
47782080fb563d5909874be415683af5          0   1.702866
52084bb3baf330e8179456704fe0665c          1   1.915522
788cfff6989b581d02194213cd5d94b4          1   1.745735
d84a313cbcf02382d94294067e02e786          1   2.028328
8dbaf7d60ba949baa52054d5d040692e          0   1.638584
762435b9f1a3cbd174371dcd726d428d          4   1.842297
a5f21a234228e558244bad7b6368fa80          0   1.681192
ae7dfd8522830fa643a0e359c7e34897          0   1.772625
05a449827a29bba866e4a87bfc60be1e          2   1.888273
bd9d1aac482e41dd4aa1b3cb314dd755          1   1.726186
66cdd5712586c8c3b6f5c60ec6a196aa          1   1.969943
d29164346ee51bba6b5af6bc44e9a18a          6   2.174934
1eeb434b2585a94c83840fe579a174a2          4   2.210996
19e524cb3a548c1962b5fff18c24ecfc          3   2.016206
33c5e3b196115dbf2fed81f4f084957e          1   1.819643
1455760f2b60a4856d74fd4aa459fffc          2   1.656516
b8400e235c43bb96464fe81fce358f80          0   1.685670
c9e03e7030ff82af0d99f8314f38aea8          3   1.639234
54c3698f19de26c4656305a1bf04a40f         14   2.573668
8f9398594470b44ae632c96481d716e9          0   1.547727
d57b4dac6b73cd2ca5da76904064414d          0   1.434977
55c9c7115c8154d009bb3ffcaae08456          4   1.727605
d201c844f7db1b80ca68152a026f17d9          0   1.675869
3e6778acb37e60259eb38928d8d52a36          1   1.885263
3d976c0e1eab71552b2de071814fbac4          5   1.999524
ddc161dee09e0f0bad5474546825b25c          4   2.144535
04ddd309c32e7daf225142c323d78828          1   1.953223
0ab72b8d461f461c0d51e4db742a3a80          6   1.897231
218b5a4862d718a43d5b70fc5f7fec38          3   1.736721
4ee6d7111d9f2980d863186381b4d485          4   1.973981
f412db36801b4471adaf0c37f37543e4          2   2.050195
92cbc774e444389e57dfb992f7e96594          4   1.774734
9faf7f1b42acdfa246e31b9edc0d843b          3   1.856792
378b1f1af971cbb97d0a1d9452ef869e          2   2.024430
bbc7d296c20a34c83e77cbee3c932589          4   2.107728
d370089462d091f4d983fc80671141fe          3   2.026178
ca36dd40be29860d79a01f12efdf3f92          2   2.079666
e82d08b7d5b521a9a6ccaecfc37363ae          3   1.849091
e84d476ad395b3dd518144caf434a923          0   1.536642
bacc41f40a7842b3c6978aa38b1a78b9          2   1.733075
d5f50c98ca02d6b447ebaee78d8377d8          8   2.161723
31ea1edfca2edbf77a6e7a35d1cab771          2   2.033845
075e829a47aa73c9d7524afe5ae7a466          3   2.033310
4d4a74c27223069412ac4f8187429444          1   1.848027
3dcd81e610a71647dc6640fa3364af5c          1   2.098912
4a23d391678fe4abdef5e6a6c314530f          3   2.008044
6ff12db9d37547f265fc816fc1185f16          1   2.064356
fb9c3776cf33fa3100734fb1aba13ba0          2   1.833786
e8fa3b264cc2101a869ce6f9ed212f6e          6   2.027250
dcf754d17550fb3f031fb2eff2a40577          2   1.803954
326d15c82564f9119520cb487c092756          3   2.008733
f698d1544c05a154ec2581c4d246de70          1   1.673736
ec9a30b497fd94010e1632b2329b962a          9   2.223415
241bac2fcfebc480c088a8bdc162ac31          3   1.693991
74578d390f938ae31000062dc5de56e3          3   1.780111
1bd2d0be168caa42be34282f8a89a3eb          2   1.817915
ea3e8a034f44acf9c2e205cabb20ae4f          1   1.709874
bcd1ab1b1536553603110b1658306a18          1   2.006306
4f3338a0386e621db72c9bf4ad697d60          1   1.935041
66bc271fd61cea318baaafb78318d1fc          0   1.480494
c16faa2244ec026a44efb47e81b5c810         11   2.686550
90701eadf6460d350136c400e7a6d735          1   1.687082
66fd9f350bee8f760889122459a1e495          5   2.281706
236c11ceb6bcff4007e836331a156ef2          5   2.074600
e2fd629745e492510c036e93f8bf71dc          7   2.327199
b9c1bd97f6a5c81b4d0891154bcb1f22          4   2.504322
722f3295aecec9f01c8c26a0928f8301          9   2.282042
1237ad77596c18bf8840e3a928e304a1          1   1.816020
f2eb27fb0bebd4d26d6d84236c3372e9          2   2.092714
0cd6320bd54abf64f3950eab99351039          4   1.942262
2a4c01465e9858191be2cbadca4df680          1   1.617653
bbbb020c6d9a33f60b4aa9437f1570b6          2   1.743112
ab652cfbeb24d8c5a6a1ced1c8e73610          4   1.917011
c1055a551c17ecc1bdb67a758bb60bd7          6   2.296256
d775241eddc883934f6e0a8e45105fa7          3   2.177673
f9900b75efdb582bb8cfffb1fbd7d508          7   2.271256
86f03e5e5e0247bd5a43154938ad047c          6   2.283612
baef664bd5898a4357364da576a73488          1   1.953831
eebc10031aac53e9e82d2d8f0b2c9225          3   1.880237
affd66822bb3cb2af16620b3e4f5d868          1   1.754458
0d13b11eb830d77fef18b385a5f2b9e1          5   1.965294
736fe28683e1b38aaf2350e1323a22c7          0   1.654157
1dd9f007acc6b312ddcf45d1b45f1a57          0   1.457032
8c008fff5fe30f324720ac646923f839          1   1.525731
5e0745a86d4b140569ba5a44aa513839          3   1.636046
fc695fabe5abfb0402f1344382a99414          0   1.964378
988ebddd8bcf62535d64b717c82356e9          2   1.813777
fe9de8855a731228841bb4fe5e705ce5          0   1.690794
5d41a95ef895c8729e0d6b9baee304a3          0   1.716595
8a057193d3842d1b4e29cc1ecbdfffc7          1   1.687123
f0eb4979a32d8084e8d6f70ba89141b7          3   1.688611
fc261e7986d96651f6d9bc29eb2218c4          3   1.936648
13ac65e76ec5947dde5437c5c78d22e6          2   1.704010
8cfd2df3e29b3e5c61e12d92f3fdb3f2          2   1.812547
c19cf3f5d9c86d808918777160bbd2ca          1   1.755786
2ef54ad8aadae4a45efa469d6a58e003          1   1.679114
80ca5852c405dfaf08aeac598e8695ba          5   2.165404
3c7098ff580be96f5c8626afb98277ec          3   1.828517
37c38873b86e57c2b2b0d9754a32cd59          2   2.309944
3f881a8f8c5ba437b725ee2792f4ef7a          1   1.985615
8435f4750a6f17d3550eee86b2ef583e          2   1.870554
5cb4ba3d5f1fc924355aab0e386c487c          0   1.819964
758be325ddc3352a4f7377d31ad5bf12          2   1.899292
739bd55dbba9a15014a0b8f1b1e6ef4d          4   2.454148
cf24251682e8187e7930f9ee95b23e43          0   1.812030
321898582b6dae69a11cc453727f9ef4          0   1.890971
7ad1591d89162402d58d8627a1ad7349          2   2.041134
a55bf73ae50e7b122874bb856208c920          3   1.753762
0aae0dfe66d414e2c9d612eace6db195          1   1.714269
97e0dcc56d306945373850c53a014fda          1   1.743928
777d78fc1c6b782fc794e491bfa0d8aa          5   2.235415
a0fe4cd68bda1d52b434d22fa19c5f4a          1   1.783698
d29a4dbf67e21281c25e3df72a6c3303          0   1.944042
bf09cb531d83457d99dbded18378d470          2   1.916525
9afe905b9e39cbdf92c266573927cdc2          0   1.780046
1a14d989cd5c65900b2610e47654aa65          2   1.901845
ca4366bf188921d1da180c32d3dc2454          3   1.934341
4e58c2e275b25e152326ef9f5f3a82ce          2   1.843845
d877d1ce56a2ea1c23faec03d465f920          2   2.254873
935c1eb849805c10aa5863104e751a83          1   1.971529
a6debaafdf124a9ae5760fa707a0f72d          5   1.767177
bda085b0fb435a4daa4f4b018f8ab1b6          0   1.578901
bd3f9cd8a54a332c3a0a2be8e376a723          1   1.525645
10fc698bfd895f0d1a110cf094a58d63          5   2.223620
774f88eb26dee2efa71532233df7b648          0   1.791928
3775ddc21d3a46818c81ef490a0ce0c2          3   1.913408
48101be86e189d16d2ee84834fa65764          2   1.940805
b442d1db8ef61e210c8361ab34b16fec          2   1.773415
f96a5009b7a63014af82118b10b30e0e          4   1.977104
bdd51e530ccafd5ac50c1a3f2fa67e59          3   2.008984
9ea1764c0ead4c964d24c5d3e8fa7458          0   1.900533
1b5094e28c1e30e6594fb3208e9109ab          1   1.960133
19e6027ea66193d035a8884f98845139          2   1.673955
8a0ced139e47327c072823fac7e432be          3   1.825855
7ea3a8337b06a737aaec23e60ca3368a          2   1.649966
13659e9c7dd232e61eedafd0f12069be          1   1.808368
628762f5ecbb8372a3847d1cd7b8cffe          6   2.203359
c0aac90295013a865d887717a6c1b6c8          6   2.246283
2bd250f7b0538a660df47b07cbaf9ddf          1   1.760312
f8ce4c9e5edfbbb8f67e9ebeae94944e          1   2.040023
f438c72cafc939b260849ec0fdcb997b          0   1.718577
3e6c2cd59dd6a572b83e769359316ffb          1   1.971146
3abbc430eb9098f008172ae7716b4da9          7   2.111597
213a4857fcbfebbf6d634625c16251bc          0   1.596494
26c2ed627d2423638ae8c5796e5870a6          1   2.003154
f61199ac02038f5b116827439c3abf9f          5   1.984713
b0ad5aa1a876f2832cf01e40779c6207          6   2.094017
c43d691486f8c84d3edc747baf773b4c          0   1.888768
eb1f38fdb97fd4dfa3d4e6634566e738          0   1.658988
9fa9a94db96cde423e5cafae372eb781          2   1.833282
5620e386731355a442c5b8eaf3fb7d20          2   1.756981
987981a2a254e04b55c7a8b68248f628          0   1.541124
37a6e96ec9a076026ed1ff964c5c475b          0   1.834669
2ef0269d5af51fe6a80c8e57c5131abd         14   2.643601
406d0c1a824357220df2dae1ee215b44          1   1.752906
03e06a7f69c1291a4cebfa3245d7b36f          1   1.801873
ddb2d4aa92f3c629fed7c939d0d061f0         11   2.255192
811e3256233e0fd1a5fd8caee5d5fcfd          7   2.028517
01fb059d5cb553b8a67d620324c94b45          4   1.901251
8672e4d7ed00394c7ddaafef4025337a          0   1.541830
a568ca8e75c2efe6c2777fb42a254f05          7   2.169842
c3b84d97b17614309177a56ab79ddf08          0   1.745332
dd00eeabb41c449c477a9a4f664d5b2c          3   1.821591
40b20eb8ecfaeeea8f8ec9d6a48f6187          4   2.124060
6711d4b3fdf75cad563586b72336cbef          3   2.062208
a222cff5ec4d3f5582406496b5f02f45          0   1.723572
2b411ff4b096ee373ce043f8ef0d2870          1   1.586601
ea635f7c63a6712183979a4cfeb30490          9   2.486789
af9a010a8443f02daa8b1bc0f83ba887          3   1.909954
4e5536930b1e1060675f4f956f78f8bb          1   1.678810
bb72913cbb9d68f26862e8c1816911b3          0   2.017060
9bd6968c504df48c162c956aca3b5c61          2   2.001564
a8c24717100b0154bdbc04e3719d4db1          1   1.949799
35c7c9ff49cb0f02df553bb436d6b674          1   1.524692
63b0c9f9a95ae6a5190a576c5daf9184          1   1.585499
e3802046d8f65901e9978d913e580897          8   2.231495
3c5d0193c9e01cbb2fe831a0c9074656          1   1.751089
c0412a91d6cfb256ffc5590e2386a0dd          0   1.683227
32cb78515208eb4b9d4f6c7052e38135          1   1.647324
ed9b339a32daf73b23f650b2c851100d          0   1.988005
0ce65ffe227dbc6d09d8de0b50b38dab          1   1.616682
16ba83223a5f1e7da3c0757e638c986e          4   2.058232
4dca93a466f597096630ee1968826823          2   2.054248
f7e5c9c0703d792b2ed5c90fce2a1cbd          3   1.913255
ee3d353dcf6af2df74fedda278b8c559          0   1.733969
38949eed17e181c680b04401e4d6b150          1   1.875782
6c37ecae3909a16bddbe447d31437fa7          5   1.986076
ca7180db99f31629db753cf5aaa1de49          2   2.064100
b66a8e32a48a3318116f3af396fcc6b5         17   2.482461
2410fa3eb8aff2b04122fdd614438b56          3   2.077162
4cd09f44c3185f5f5affe63021571b92          0   1.949686
45288aee26d905f2796da8d410913a8f          2   1.706510
91bb159cb301de8953092398cde917f4          4   1.851665
74c658274c67e6d9103bf350d61d636e          0   1.537983
311e7c284261150265983cf7891d506d         11   2.317646
c3a912077930ec5113f416dc9a95de35          4   2.178510
8f348b99ccb4aa95fefe548581935add          4   2.013769
e9714302c31a9796d5d1cba6d424114f          9   2.168673
f14a1480ed3f6e505c2ffb4608d9f82d          7   2.137062
7a5faeda385f4fb90e297d4924516345          1   1.774374
8e5636858819cfda25ea38607a49deef          0   1.533705
238667a02efd06228503ac5983b6e069         10   2.220774
a9e04e232a85617173d6ccc9fbeb8f00          0   1.763646
b9c90c9981d22cfcc732dd4b8c27373a          1   1.726395
379390ab73cb5988e2a2094a2b1e6d3a          1   1.866938
e1da3d6812ff77babd334e0c866bf387          0   1.606800
46718200c1900c5b61bd3bd54c233abd          2   1.832728
fc54b324198575bab6fd91a631656b3c          1   1.896073
7057f23fbdf4083cf959741bc4b8a82a          5   2.020175
dc0d1a75e22a4b0f38b31292d343c0fc          4   2.257790
fa3f69749b15b45d6e93f9cd670ffff1          2   1.896242
c9496fe977149980642861e74e6d3dd0          7   2.517187
5ddf82b11fbcb113d9cfa30c8b3a8d4d          2   1.877753
8e92506b2712dbf20ae94583f4559211          1   1.708659
144295dda48c6612688d8277415236a9          4   1.809079
3e72e723567714fa7b4099e8aa705a62          2   1.787178
0c3219c309921c1df868a397e0436338          4   2.196117
